fileId,fileUrls from query MCD19A2--61 2022-01-01..2022-12-31 x35.5y32.2 x37.4y31[7],size
7321988445,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022283.h21v05.061.2023013234741.hdf,14886695
7317924681,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022282.h20v05.061.2023012072007.hdf,11481761
7321891730,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022282.h21v05.061.2023013225150.hdf,13448900
7321784971,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022281.h21v05.061.2023013215142.hdf,13773195
7317849881,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022281.h20v05.061.2023012064241.hdf,11139144
7317765563,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022280.h20v05.061.2023012055629.hdf,10752224
7321687313,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022280.h21v05.061.2023013205459.hdf,14348307
7317668877,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022279.h20v05.061.2023012045956.hdf,13324173
7321586205,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022279.h21v05.061.2023013201114.hdf,14907485
7317550981,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022278.h20v05.061.2023012040038.hdf,14282836
7321490882,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022278.h21v05.061.2023013190846.hdf,15306655
7317462901,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022277.h20v05.061.2023012031559.hdf,14218495
7321384996,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022277.h21v05.061.2023013180910.hdf,15858922
