fileId,fileUrls from query MOD13A2--61 2020-12-10..2025-01-20 x35.5y32.2 x37.4y31[7],size
7023872471,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022193.h21v05.061.2022215013108.hdf,20530326
7023827894,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022193.h20v05.061.2022215005835.hdf,12075981
6998617360,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022177.h21v05.061.2022195120014.hdf,20778352
6998614438,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022177.h20v05.061.2022195115819.hdf,12154253
6983483360,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022161.h20v05.061.2022178175920.hdf,12244773
6983491802,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022161.h21v05.061.2022178180814.hdf,20943948
6973707035,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022145.h21v05.061.2022168103213.hdf,20862096
6973703046,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022145.h20v05.061.2022168102924.hdf,11994864
6948816682,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022129.h20v05.061.2022146012712.hdf,12123887
6948818412,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022129.h21v05.061.2022146013105.hdf,20950237
6938953097,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022113.h20v05.061.2022136104246.hdf,12057048
6938950896,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022113.h21v05.061.2022136104202.hdf,21392061
6921149138,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022097.h20v05.061.2022121224302.hdf,12112406
6921147936,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022097.h21v05.061.2022121224140.hdf,21141324
6904947420,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022081.h21v05.061.2022098000411.hdf,21373271
6904951823,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022081.h20v05.061.2022098000823.hdf,12363431
6907081365,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022065.h20v05.061.2022101213113.hdf,12653473
6907082034,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022065.h21v05.061.2022101213137.hdf,21662764
6874338538,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022049.h20v05.061.2022066003136.hdf,12444504
6874337755,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022049.h21v05.061.2022066003156.hdf,21482525
6861115028,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022033.h21v05.061.2022051004936.hdf,21545003
6861115173,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022033.h20v05.061.2022051004933.hdf,12539436
6845190995,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022017.h21v05.061.2022035002254.hdf,21529713
6845189546,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022017.h20v05.061.2022035001928.hdf,12444276
6826445736,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022001.h21v05.061.2022018184652.hdf,21299432
6826445843,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022001.h20v05.061.2022018184614.hdf,12257448
6811495667,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021353.h20v05.061.2022005000847.hdf,12406626
6811496724,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021353.h21v05.061.2022005000858.hdf,21006190
6778384081,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021337.h20v05.061.2021355013050.hdf,11949829
6778381390,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021337.h21v05.061.2021355013050.hdf,20799537
6716664711,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021321.h21v05.061.2021338161352.hdf,20427497
6716665321,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021321.h20v05.061.2021338161355.hdf,12008606
6648796972,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021305.h21v05.061.2021322011548.hdf,20080098
6648793151,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021305.h20v05.061.2021322011538.hdf,11798479
6591493104,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021289.h20v05.061.2021306181944.hdf,11902993
6591492272,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021289.h21v05.061.2021306181947.hdf,20240070
6643267179,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021273.h21v05.061.2021320203336.hdf,20381792
6643268572,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021273.h20v05.061.2021320203329.hdf,11933989
6642095307,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021257.h21v05.061.2021320111923.hdf,20237149
6642093396,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021257.h20v05.061.2021320111903.hdf,11897631
6480503322,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021241.h21v05.061.2021320164535.hdf,20302481
6480495433,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021241.h20v05.061.2021320164452.hdf,11999056
6437101859,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021225.h21v05.061.2021320164054.hdf,20570304
6437101857,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021225.h20v05.061.2021320163726.hdf,12056610
6367173099,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021209.h21v05.061.2021226035922.hdf,20858752
6367226247,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021209.h20v05.061.2021226041202.hdf,12051473
6329349843,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021193.h20v05.061.2021213233709.hdf,12075427
6329356719,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021193.h21v05.061.2021213234108.hdf,20665567
6255897237,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021177.h21v05.061.2021194030059.hdf,20803093
6255776284,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021177.h20v05.061.2021194011715.hdf,12130627
6210118095,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021161.h21v05.061.2021178030859.hdf,20744804
6210163192,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021161.h20v05.061.2021178031958.hdf,12324993
6179009247,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021145.h20v05.061.2021165122218.hdf,12074988
6179008939,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021145.h21v05.061.2021165122209.hdf,20770972
6123269915,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021129.h20v05.061.2021146085925.hdf,12009170
6123274388,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021129.h21v05.061.2021146090146.hdf,20937311
6086005144,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021113.h20v05.061.2021133131411.hdf,12052651
6086001726,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021113.h21v05.061.2021133131228.hdf,21106681
6052640477,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021097.h21v05.061.2021115210503.hdf,21182743
6052638909,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021097.h20v05.061.2021115210256.hdf,12146904
6008450500,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021081.h20v05.061.2021098015702.hdf,12380307
6008432487,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021081.h21v05.061.2021098014709.hdf,21307418
5975636012,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021065.h20v05.061.2021082133939.hdf,12226750
5975657327,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021065.h21v05.061.2021082134526.hdf,21445629
5935250581,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021049.h20v05.061.2021068101810.hdf,12400928
5935224132,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021049.h21v05.061.2021068101138.hdf,21443279
5884631513,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021033.h21v05.061.2021049224541.hdf,21581277
5884617354,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2021033.h20v05.061.2021049223631.hdf,12230897
